"_class",_id,balconySize,city,link,location,price,priceRatio,roomNr,size,street
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473ce,0.0,XVII. kerület,https://ingatlan.com/xvii-ker/kiado+lakas/szoba/budapest+17+kerulet+pesti+ut/28510982,"Pesti út, XVII. kerület",110000.0,9166.666666666666,1 szoba,12.0,Pesti út
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473cf,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+szalay+utca/30915256,"Szalay utca, V. kerület",250373.0,5961.261904761905,1 + 1 fél szoba,42.0,Szalay utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473d0,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+stollar+bela+utca/30505126,"Stollár Béla utca, V. kerület",380000.0,4418.604651162791,3 szoba,86.0,Stollár Béla utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473d1,20.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+paulay+ede+utca/30875275,"Paulay Ede utca, VI. kerület",390000.0,4062.5,3 szoba,86.0,Paulay Ede utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473d2,3.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+garibaldi+utca/30921256,"Garibaldi utca, V. kerület",396000.0,4474.576271186441,3 szoba,87.0,Garibaldi utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473d3,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+magyar+utca/30748978,"Magyar utca, V. kerület",160000.0,5333.333333333333,1 szoba,30.0,Magyar utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473d4,3.0,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+moricz+zsigmond+korter/30956056,"Móricz Zsigmond körtér, XI. kerület",289000.0,3341.0404624277458,3 szoba,85.0,Móricz Zsigmond körtér
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473d5,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kalman+imre+utca/30980644,"Kálmán Imre utca, V. kerület",150000.0,2777.777777777778,2 szoba,54.0,Kálmán Imre utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473d6,0.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+raday+utca/30929533,"Ráday utca, IX. kerület",210000.0,3000.0,2 szoba,70.0,Ráday utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473d7,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+rottenbiller+utca/23477569,"Rottenbiller utca, VII. kerület",143547.0,4784.9,1 szoba,30.0,Rottenbiller utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473d8,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+hunyadi+ter/22415242,"Hunyadi tér, VI. kerület",183607.0,3672.14,2 szoba,50.0,Hunyadi tér
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473d9,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+tatra+utca+15/30618817,"Tátra utca 15, XIII. kerület",220000.0,2750.0,3 szoba,80.0,Tátra utca 15
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473da,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+szent+istvan+korut/30792217,"Szent István körút, XIII. kerület",150000.0,2941.176470588235,2 szoba,51.0,Szent István körút
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473db,4.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+katona+jozsef+utca/30807115,"Katona József utca, XIII. kerület",290000.0,4677.419354838709,1 + 1 fél szoba,60.0,Katona József utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473dc,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+magyar+utca/30950467,"Magyar utca, V. kerület",160000.0,5333.333333333333,1 szoba,30.0,Magyar utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473dd,9.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+vagohid+utca/30984520,"Vágóhíd utca, IX. kerület",190000.0,3486.238532110092,2 szoba,50.0,Vágóhíd utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473de,10.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+kaldy+gyula+utca/25961086,"Káldy Gyula utca, VI. kerület",295000.0,3782.051282051282,3 szoba,73.0,Káldy Gyula utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473df,6.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+kiraly+utca+104/20438351,"Király utca 104, VI. kerület",173592.0,3857.6,1 szoba,42.0,Király utca 104
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473e0,35.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet/7007576,"Rózsadomb, II. kerület",867958.0,4372.584382871537,4 szoba,181.0,Rózsadomb
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473e1,3.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+szent+istvan+park/30846970,"Szent István park, XIII. kerület",270000.0,2950.8196721311474,2 + 2 fél szoba,90.0,Szent István park
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473e2,7.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+hold+utca/28414346,"Hold utca, V. kerület",425000.0,4913.294797687861,3 szoba,83.0,Hold utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473e3,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+kiraly+utca+52/29646983,"Király utca 52, VI. kerület",280000.0,2800.0,3 szoba,100.0,Király utca 52
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473e4,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vorosmarty+ter/30968905,"Vörösmarty tér, V. kerület",560000.0,3393.939393939394,3 szoba,165.0,Vörösmarty tér
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473e5,5.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet/30766588,"Pálvölgy, II. kerület",250000.0,3875.968992248062,2 szoba,62.0,Pálvölgy
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473e6,34.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet/28102514,"Törökvész, II. kerület",600894.0,4966.06611570248,3 szoba,104.0,Törökvész
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473e7,9.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+vagohid+utca/30515683,"Vágóhíd utca, IX. kerület",210000.0,4329.896907216495,2 szoba,44.0,Vágóhíd utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473e8,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+dohany+utca/30942694,"Dohány utca, VII. kerület",165000.0,3300.0,2 szoba,50.0,Dohány utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473e9,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+istvan+utca/30994021,"István utca, VII. kerület",125000.0,3676.470588235294,1 szoba,34.0,István utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473ea,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+terez+korut/30853006,"Teréz körút, VI. kerület",200000.0,2702.7027027027025,3 szoba,74.0,Teréz körút
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473eb,0.0,XIV. kerület,https://ingatlan.com/xiv-ker/kiado+lakas/panel-lakas/budapest+14+kerulet+szentmihalyi+ut/30903946,"Szentmihályi út, XIV. kerület",130000.0,2826.086956521739,1 + 1 fél szoba,46.0,Szentmihályi út
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473ec,0.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet/30017897,"Pasarét, II. kerület",165000.0,4125.0,1 + 1 fél szoba,40.0,Pasarét
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473ed,4.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+orso+utca/30970021,"Orsó utca, II. kerület",180000.0,3333.3333333333335,2 szoba,52.0,Orsó utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473ee,0.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+vaskapu+utca+10-14/30092240,"Vaskapu utca 10-14., IX. kerület",220000.0,3333.3333333333335,3 szoba,66.0,Vaskapu utca 10-14.
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473ef,27.0,XII. kerület,https://ingatlan.com/xii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+dios+arok/30691096,"Diós árok, XII. kerület",495000.0,3333.3333333333335,4 szoba,135.0,Diós árok
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473f0,0.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+vizeses+utca/30860938,"Vízesés utca, II. kerület",160000.0,2666.6666666666665,2 szoba,60.0,Vízesés utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473f1,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+mozsar+utca+9/30195698,"Mozsár utca 9, VI. kerület",265000.0,3354.4303797468356,3 szoba,79.0,Mozsár utca 9
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473f2,6.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/30082787,"Belváros, V. kerület",500745.0,4593.9908256880735,4 szoba,106.0,Belváros
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473f3,0.0,XIV. kerület,https://ingatlan.com/xiv-ker/kiado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+tabornok+utca/30946549,"Tábornok utca, XIV. kerület",120000.0,4000.0,1 szoba,30.0,Tábornok utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473f4,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+eotvos+utca/30593398,"Eötvös utca, VI. kerület",120000.0,3076.923076923077,1 + 1 fél szoba,39.0,Eötvös utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473f5,10.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+budenz+ut/28736069,"Budenz út, II. kerület",300000.0,3448.2758620689656,2 + 1 fél szoba,82.0,Budenz út
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473f6,2.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+garay+ter/30964699,"Garay tér, VII. kerület",130000.0,3939.3939393939395,1 szoba,32.0,Garay tér
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f67473f7,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+benczur+utca/25115688,"Benczúr utca, VI. kerület",275000.0,3160.919540229885,2 + 1 fél szoba,87.0,Benczúr utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747010,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+budai+nagy+antal+utca/22608294,"Budai Nagy Antal utca, XIII. kerület",149000.0,2709.090909090909,2 szoba,55.0,Budai Nagy Antal utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747011,4.0,XIV. kerület,https://ingatlan.com/xiv-ker/kiado+lakas/panel-lakas/budapest+14+kerulet+pillango+park/22177920,"Pillangó park, XIV. kerület",140000.0,2692.3076923076924,2 szoba,50.0,Pillangó park
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747012,4.0,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/panel-lakas/budapest+11+kerulet+rozsnyo+ter/21562568,"Rozsnyó tér, XI. kerület",150000.0,2631.5789473684213,2 szoba,55.0,Rozsnyó tér
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747013,2.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+podmaniczky+utca+1/30906073,"Podmaniczky utca 1, VI. kerület",230000.0,5476.190476190476,1 szoba,41.0,Podmaniczky utca 1
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747014,8.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet/3199453,"Víziváros, I. kerület",300000.0,3947.3684210526317,2 + 1 fél szoba,72.0,Víziváros
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747015,0.0,XII. kerület,https://ingatlan.com/xii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+kiss+janos+altabornagy+utca+23/30964534,"Kiss János altábornagy utca 23, XII. kerület",138000.0,3631.5789473684213,1 szoba,38.0,Kiss János altábornagy utca 23
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747016,3.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+szent+laszlo+ut+36-38/30932086,"Szent László út 36-38, XIII. kerület",200000.0,3960.3960396039606,2 szoba,49.0,Szent László út 36-38
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747017,90.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+oktober+6+utca/30917203,"Október 6. utca, V. kerület",360000.0,3789.4736842105262,1 + 1 fél szoba,50.0,Október 6. utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747018,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+vasvari+pal+utca/30909373,"Vasvári Pál utca, VI. kerület",250000.0,4098.360655737705,2 szoba,61.0,Vasvári Pál utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747019,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+rippl-ronai+utca/30904333,"Rippl-Rónai utca, VI. kerület",150000.0,4166.666666666667,1 + 1 fél szoba,36.0,Rippl-Rónai utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674701a,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+radnoti+miklos+utca/30897952,"Radnóti Miklós utca, XIII. kerület",329000.0,4700.0,4 szoba,70.0,Radnóti Miklós utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674701b,0.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+heinrich+istvan+utca/30890794,"Heinrich István utca, II. kerület",300000.0,2500.0,2 szoba,120.0,Heinrich István utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674701c,20.0,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+csurgoi+ut+22-32/30825316,"Csurgói út 22-32, XI. kerület",300000.0,2803.7383177570096,3 szoba,97.0,Csurgói út 22-32
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674701d,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+terez+korut/30820738,"Teréz körút, VI. kerület",190000.0,4634.1463414634145,1 szoba,41.0,Teréz körút
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674701e,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+liszt+ferenc+ter/30766030,"Liszt Ferenc tér, VI. kerület",289000.0,4816.666666666667,2 szoba,60.0,Liszt Ferenc tér
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674701f,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+vaci+ut+114/30631414,"Váci út 114, XIII. kerület",140000.0,3255.813953488372,1 szoba,43.0,Váci út 114
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747020,8.0,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+napkelte+utca+3/30339794,"Napkelte utca 3, XI. kerület",195000.0,3611.1111111111113,2 szoba,50.0,Napkelte utca 3
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747021,0.0,VIII. kerület,https://ingatlan.com/viii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+hungaria+korut+32/28980530,"Hungária körút 32, VIII. kerület",140000.0,3500.0,1 szoba,40.0,Hungária körút 32
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747022,6.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+mozsar+utca/28114019,"Mozsár utca, VI. kerület",350000.0,4320.9876543209875,3 szoba,78.0,Mozsár utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747023,3.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+toldy+ferenc+utca/27700604,"Toldy Ferenc utca, I. kerület",230000.0,3622.047244094488,3 szoba,62.0,Toldy Ferenc utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747024,3.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+batthyany+utca+59/22536477,"Batthyány utca 59., I. kerület",315000.0,4405.5944055944055,3 szoba,70.0,Batthyány utca 59.
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747025,0.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+mecset+utca+8/20959693,"Mecset utca 8, II. kerület",180000.0,2250.0,2 szoba,80.0,Mecset utca 8
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747026,9.0,XIV. kerület,https://ingatlan.com/xiv-ker/kiado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+gyarmat+utca/7031505,"Gyarmat utca, XIV. kerület",170000.0,3119.266055045872,2 szoba,50.0,Gyarmat utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747027,5.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+ipoly+utca/30986317,"Ipoly utca, XIII. kerület",169900.0,3653.7634408602153,2 szoba,44.0,Ipoly utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747028,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+danubius+utca/30980839,"Danubius utca, XIII. kerület",200000.0,3508.7719298245615,2 szoba,57.0,Danubius utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747029,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+eotvos+utca/30932356,"Eötvös utca, VI. kerület",190000.0,2923.076923076923,2 szoba,65.0,Eötvös utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674702a,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+cserhat+utca/30360380,"Cserhát utca, VII. kerület",277079.0,3259.752941176471,3 szoba,85.0,Cserhát utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674702b,0.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+ulloi+ut/28818347,"Üllői út, IX. kerület",170000.0,3469.387755102041,1 + 1 fél szoba,49.0,Üllői út
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674702c,1.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet/30869773,"Középső-Ferencváros – Rehabilitációs terület, IX. kerület",180000.0,2033.8983050847457,3 szoba,88.0,Középső-Ferencváros – Rehabilitációs terület
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674702d,0.0,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+bartok+bela+ut/30760552,"Bartók Béla út, XI. kerület",320000.0,3555.5555555555557,3 szoba,90.0,Bartók Béla út
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674702e,4.0,X. kerület,https://ingatlan.com/x-ker/kiado+lakas/tegla-epitesu-lakas/budapest+10+kerulet+kobanyai+ut/30975415,"Kőbányai út, X. kerület",120000.0,3750.0,1 szoba,30.0,Kőbányai út
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f674702f,12.8,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+tatai+utca/30708187,"Tatai utca, XIII. kerület",240000.0,2948.4029484029484,1 + 2 fél szoba,75.0,Tatai utca
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747030,6.0,VIII. kerület,https://ingatlan.com/viii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+brody+sandor+utca+44/26580283,"Bródy Sándor utca 44, VIII. kerület",199000.0,3491.2280701754385,2 szoba,54.0,Bródy Sándor utca 44
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747031,4.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+ferenc+ter/22998729,"Ferenc tér, IX. kerület",185000.0,3135.593220338983,2 szoba,57.0,Ferenc tér
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747032,0.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+bem+rakpart/28630856,"Bem rakpart, II. kerület",600894.0,6676.6,3 + 1 fél szoba,90.0,Bem rakpart
com.invest.demo.entities.PropertyForRent,5e2ad28f8eb7f903f6747033,3.0,XVI. kerület,https://ingatlan.com/xvi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+16+kerulet+baross+utca/30978514,"Baross utca, XVI. kerület",140000.0,2477.8761061946902,2 szoba,55.0,Baross utca
